Time,Time Code,Country Name,Country Code,"Female share of graduates in Natural Sciences, Mathematics and Statistics programmes, tertiary (%) [SE.TER.GRAD.FE.SC.ZS]",GDP per capita (Current US$) [NY.GDP.PCAP.CD],"Government expenditure per student, primary (% of GDP per capita) [SE.XPD.PRIM.PC.ZS]","Life expectancy at birth, female (years) [SP.DYN.LE00.FE.IN]","Life expectancy at birth, male (years) [SP.DYN.LE00.MA.IN]","Population, total [SP.POP.TOTL]","Population, female [SP.POP.TOTL.FE.IN]","Population, female (% of total) [SP.POP.TOTL.FE.ZS]","Female share of graduates from Science, Technology, Engineering and Mathematics (STEM) programmes, tertiary (%) [SE.TER.GRAD.FE.SI.ZS]","Gross graduation ratio, primary, female (%) [SE.PRM.CMPL.FE.ZS]","Gross graduation ratio, primary, male (%) [SE.PRM.CMPL.MA.ZS]","Gross graduation ratio, tertiary, female (%) [SE.TER.CMPL.FE.ZS]","Gross graduation ratio, tertiary, male (%) [SE.TER.CMPL.MA.ZS]","Literacy rate, youth (ages 15-24), gender parity index (GPI) [SE.ADT.1524.LT.FM.ZS]",A woman can get a job in the same way as a man (1=yes; 0=no) [SG.GET.JOBS.EQ],A woman can open a bank account in the same way as a man (1=yes; 0=no) [SG.OPN.BANK.EQ],A woman can choose where to live in the same way as a man (1=yes; 0=no) [SG.LOC.LIVE.EQ],"Age at first marriage, female [SP.DYN.SMAM.FE]","Age at first marriage, male [SP.DYN.SMAM.MA]",Sons and daughters have equal rights to inherit assets from their parents (1=yes; 0=no) [SG.IHT.ASST.PT.EQ],"Children in employment, male (% of male children ages 7-14) [SL.TLF.0714.MA.ZS]","Children in employment, female (% of female children ages 7-14) [SL.TLF.0714.FE.ZS]","Labor force, total [SL.TLF.TOTL.IN]","Labor force, female [SL.TLF.TOTL.FE.IN]","Labor force, female (% of total labor force) [SL.TLF.TOTL.FE.ZS]","Retirement age with full benefits, female [SG.AGE.RTRE.FL.FE]","Retirement age with full benefits, male [SG.AGE.RTRE.FL.MA]"
2019,YR2019,Bolivia,BOL,..,3552.0687602631,..,..,..,11513100,5733490,49.7997064561749,..,..,..,..,..,..,1,1,1,..,..,1,..,..,5758759,2553631,44.3434253803641,50,55
2019,YR2019,Bosnia and Herzegovina,BIH,..,6108.51069581338,..,..,..,3301000,1684200,51.0209033752823,..,..,..,38.3719291687012,24.8845596313477,..,1,1,1,..,..,1,..,..,1336173,542189,40.5777545272955,65,65
2019,YR2019,Botswana,BWA,..,7961.32518123885,..,..,..,2303697,1189584,51.6380366739983,..,..,..,..,..,..,1,1,1,..,..,0,..,..,1076490,525871,48.8505234605059,65,65
2019,YR2019,Brazil,BRA,..,8717.18627810819,..,..,..,211049527,107316363,50.8489000631174,..,..,..,..,..,..,1,1,1,..,..,1,..,..,107461086,47172310,43.8971089497458,60,65
2019,YR2019,British Virgin Islands,VGB,..,..,..,..,..,30030,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2019,YR2019,Brunei Darussalam,BRN,..,31086.7511188028,..,..,..,433285,208309,48.076603522765,..,..,..,34.7137603759766,18.6271800994873,..,1,1,0,..,..,0,..,..,217000,90191,41.5626728110599,60,60
2019,YR2019,Bulgaria,BGR,..,9828.14851478139,..,..,..,6975761,3587537,51.4286118360593,..,..,..,..,..,..,1,1,1,..,..,1,..,..,3377388,1557466,46.1145121614692,61.4,64.2
2019,YR2019,Burkina Faso,BFA,..,786.895631290168,..,..,..,20321378,10173606,50.0635660476455,..,..,..,..,..,..,1,1,0,..,..,1,..,..,7472710,3342609,44.7308807648096,56,56
2019,YR2019,Burundi,BDI,..,261.247472515742,..,..,..,11530580,5811591,50.4015453866706,..,..,..,..,..,..,1,1,1,..,..,0,..,..,4987392,2586344,51.8576442357048,60,60
2019,YR2019,Cabo Verde,CPV,..,3603.78179304514,..,..,..,549935,273900,49.8057955834861,..,..,..,..,..,..,1,1,1,..,..,1,..,..,237727,105105,44.2124790200524,60,65
2019,YR2019,Cambodia,KHM,..,1643.12138876539,..,..,..,16486542,8439178,51.1882843594491,..,..,..,..,..,..,1,1,1,..,..,1,..,..,9319219,4559392,48.9246148201904,..,..
2019,YR2019,Cameroon,CMR,..,1507.45020591288,..,..,..,25876380,12936456,49.9932969776654,..,..,..,..,..,..,0,0,0,..,..,1,..,..,11351498,5349989,47.1302465982904,60,60
2019,YR2019,Canada,CAN,..,46194.7252255167,..,..,..,37589262,18937288,50.3795163341899,..,..,..,..,..,..,1,1,1,..,..,1,..,..,20743970,9799517,47.2403161014984,65,65
2019,YR2019,Cayman Islands,CYM,..,..,..,..,..,64948,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2019,YR2019,Central African Republic,CAF,..,467.907440636335,..,..,..,4745185,2393209,50.4344725457143,..,..,..,..,..,..,1,1,0,..,..,1,..,..,1910935,874957,45.7868530326777,60,60
2019,YR2019,Chad,TCD,..,709.540310138533,..,..,..,15946876,7986357,50.0810127020442,..,..,..,..,..,..,0,0,0,..,..,1,..,..,5986313,2732370,45.6436207061007,60,60
2019,YR2019,Channel Islands,CHI,..,..,..,..,..,172259,87007,50.5096828124274,..,..,..,..,..,..,..,..,..,..,..,..,..,..,85880,38423,44.7403353516535,..,..
2019,YR2019,Chile,CHL,..,14896.4538665789,..,..,..,18952038,9610263,50.7083329046195,..,..,..,..,..,..,1,1,1,..,..,1,..,..,9514562,4038259,42.4429311617287,60,65
2019,YR2019,China,CHN,..,10261.6792453621,..,..,..,1397715000,680596325,48.6934979729146,..,..,..,39.2628593444824,28.5322608947754,..,1,1,1,..,..,1,..,..,783981163,342085135,43.634356429046,50,60
2019,YR2019,Colombia,COL,..,6428.67620562768,..,..,..,50339443,25626250,50.9069001816329,..,..,..,..,..,..,1,1,1,..,..,1,..,..,26413531,11272618,42.6774368031294,57,62
2019,YR2019,Comoros,COM,..,1370.14820676715,..,..,..,850886,421679,49.557581405844,..,..,..,..,..,..,0,1,0,..,..,0,..,..,235263,88648,37.6803832306823,..,..
2019,YR2019,"Congo, Dem. Rep.",COD,..,580.716867207745,..,..,..,86790567,43471464,50.0877756670518,..,..,..,..,..,..,1,1,1,..,..,1,..,..,29801894,14443521,48.4651109758326,60,60
2019,YR2019,"Congo, Rep.",COG,..,2279.96913053355,..,..,..,5380508,2693148,50.0537867827995,..,..,..,..,..,..,1,1,0,..,..,1,..,..,2182727,1071443,49.0873572370709,57,57
2019,YR2019,Costa Rica,CRI,..,12243.8114267607,..,..,..,5047561,2525022,50.0245960375714,..,..,..,..,..,..,1,1,1,..,..,1,..,..,2568230,1040808,40.5262768521511,65,65
2019,YR2019,Cote d'Ivoire,CIV,..,2276.33327906444,..,..,..,25716544,12742343,49.5492047651485,..,..,..,..,..,..,1,1,1,..,..,1,..,..,8047575,3300872,41.0169771639283,60,60
2019,YR2019,Croatia,HRV,..,14936.100547343,..,..,..,4067500,2107742,51.8191055901764,..,..,..,..,..,..,1,1,1,..,..,1,..,..,1788035,825372,46.1608413705548,62.3,65
2019,YR2019,Cuba,CUB,..,..,..,..,..,11333483,5705555,50.3424719177263,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5092603,1978358,38.8476777003823,..,..
2019,YR2019,Curacao,CUW,..,19689.13982339,..,..,..,157538,85158,54.0554267147219,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2019,YR2019,Cyprus,CYP,..,27858.3709958327,..,..,..,1198575,599277,49.9991656752107,..,..,..,..,..,..,1,1,1,..,..,1,..,..,636734,291918,45.84614611439,65,65
2019,YR2019,Czech Republic,CZE,..,23494.5962002944,..,..,..,10669709,5418680,50.7856378201089,..,..,..,..,..,..,1,1,1,..,..,1,..,..,5441332,2431100,44.6783985979903,60.6,63.6
2019,YR2019,Denmark,DNK,..,60170.3426365069,..,..,..,5818553,2925675,50.2818233999096,..,..,..,..,..,..,1,1,1,..,..,1,..,..,3023904,1423608,47.0784786818629,65.5,65.5
2019,YR2019,Djibouti,DJI,..,3414.92486968779,..,..,..,973560,461611,47.414789272739,..,..,..,..,..,..,1,1,1,..,..,0,..,..,414573,165347,39.8836875532174,55,60
2019,YR2019,Dominica,DMA,..,8110.56851191655,..,..,..,71808,..,..,..,..,..,..,..,..,1,1,1,..,..,1,..,..,..,..,..,64,64
2019,YR2019,Dominican Republic,DOM,..,8282.11635935324,..,..,..,10738958,5372760,50.0305476593304,..,..,..,..,..,..,1,1,1,..,..,1,..,..,5199104,2124609,40.8649067223891,60,60
2019,YR2019,Ecuador,ECU,..,6183.82382482173,..,..,..,17373662,8683172,49.9789422572346,..,..,..,..,..,..,1,1,1,..,..,1,..,..,8519412,3491757,40.9858919840947,60,60
2019,YR2019,"Egypt, Arab Rep.",EGY,..,3019.20582861756,..,..,..,100388073,49665476,49.4734822888726,..,..,..,..,..,..,0,1,1,..,..,0,..,..,29776956,6126320,20.5740304683931,60,60
2019,YR2019,El Salvador,SLV,..,4187.2500311069,..,..,..,6453553,3430199,53.1520945836013,..,..,..,..,..,..,1,1,1,..,..,1,..,..,2790599,1171717,41.9880104594032,55,60
2019,YR2019,Equatorial Guinea,GNQ,..,8131.92388810912,..,..,..,1355986,602161,44.4075953810596,..,..,..,..,..,..,0,0,0,..,..,1,..,..,529669,194488,36.7187809745331,60,60
2019,YR2019,Eritrea,ERI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,1,1,..,..,1,..,..,1612622,741424,45.9763044284401,..,..
2019,YR2019,Estonia,EST,..,23723.306112848,..,..,..,1326590,699519,52.7306247732243,..,..,..,..,..,..,1,1,1,..,..,1,..,..,703864,341090,48.4596456133571,63.8,63.8
2019,YR2019,Eswatini,SWZ,..,3894.67980685427,..,..,..,1148130,585341,50.9821597323655,..,..,..,..,..,..,0,0,1,..,..,0,..,..,374304,179723,48.015249636659,50,50
2019,YR2019,Ethiopia,ETH,..,855.760862280838,..,..,..,112078730,56009720,49.9735502884504,..,..,..,..,..,..,1,1,1,..,..,1,..,..,53021350,24700915,46.5867334573714,60,60
2019,YR2019,Faroe Islands,FRO,..,..,..,..,..,48678,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2019,YR2019,Fiji,FJI,..,6175.88872032104,..,..,..,889953,438995,49.3278873650915,..,..,..,..,..,..,1,1,1,..,..,1,..,..,362135,119204,32.9170060888895,55,55
2019,YR2019,Finland,FIN,..,48782.7884755091,..,..,..,5520314,2798943,50.7026099575229,..,..,..,..,..,..,1,1,1,..,..,1,..,..,2748960,1319487,47.9994979919679,63.5,63.5
2019,YR2019,France,FRA,..,40493.9285720456,..,..,..,67059887,34601147,51.5973833824064,..,..,..,..,..,..,1,1,1,..,..,1,..,..,30298621,14569320,48.0857528136347,67,67
2019,YR2019,French Polynesia,PYF,..,..,..,..,..,279287,137794,49.3377732423868,..,..,..,..,..,..,..,..,..,..,..,..,..,..,117304,50915,43.404316988338,..,..
2019,YR2019,Gabon,GAB,..,7767.01340440788,..,..,..,2172579,1066386,49.0838994043022,..,..,..,..,..,..,0,0,0,..,..,1,..,..,721992,288456,39.9527972609115,57,57
2019,YR2019,"Gambia, The",GMB,..,777.811932084008,..,..,..,2347706,1183337,50.403970531108,..,..,..,..,..,..,1,1,1,..,..,0,..,..,777594,342505,44.0467647641314,60,60
2019,YR2019,Georgia,GEO,68.12671,4697.7045759469,..,..,..,3720382,1946423,52.317826280374,38.67785,..,..,41.3097686767578,29.6255397796631,..,1,1,1,..,..,1,..,..,1892372,877924,46.3927811233732,60,65
2019,YR2019,Germany,DEU,..,46445.2491012508,..,..,..,83132799,42073464,50.6099449446524,..,..,..,..,..,..,1,1,1,..,..,1,..,..,43871267,20309923,46.2943616376523,65.7,65.7
2019,YR2019,Ghana,GHA,..,2202.11556738065,..,..,..,30417856,15001771,49.3189625646882,..,99.84943,97.97195,7.68844985961914,12.396900177002,..,1,1,1,..,..,1,..,..,12919339,6027741,46.6567291097478,60,60
2019,YR2019,Gibraltar,GIB,..,..,..,..,..,33701,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2019,YR2019,Greece,GRC,..,19582.5359794936,..,..,..,10716322,5456598,50.9185701142279,..,..,..,..,..,..,1,1,1,..,..,1,..,..,4820627,2109183,43.7532918435714,67,67
2019,YR2019,Greenland,GRL,..,..,..,..,..,56225,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2019,YR2019,Grenada,GRD,..,10808.6721222084,..,..,..,112003,55576,49.6205424903127,..,..,..,..,..,..,1,1,1,..,..,1,..,..,..,..,..,60,60
2019,YR2019,Guam,GUM,..,..,..,..,..,167294,82858,49.528079141636,..,..,..,..,..,..,..,..,..,..,..,..,..,..,81292,33095,40.7112631009201,..,..
2019,YR2019,Guatemala,GTM,..,4619.98525821971,..,..,..,16604026,8425530,50.743896587522,..,..,..,..,..,..,1,1,1,..,..,1,..,..,6879134,2301386,33.4545889061036,60,60
2019,YR2019,Guinea,GIN,..,962.839908587778,..,..,..,12771246,6605171,51.7190805031866,..,..,..,..,..,..,1,1,1,..,..,1,..,..,4433672,2414396,54.4559002109313,55,55
2019,YR2019,Guinea-Bissau,GNB,..,697.294926856786,..,..,..,1920922,982057,51.124228688694,..,..,..,..,..,..,0,0,0,..,..,1,..,..,800830,381998,47.700260979234,60,60
2019,YR2019,Guyana,GUY,..,6609.58642503371,..,..,..,782766,389500,49.7593816869471,..,..,..,..,..,..,1,1,1,..,..,1,..,..,309036,121101,39.1866966955306,60,60
2019,YR2019,Haiti,HTI,..,1272.4909246734,..,..,..,11263077,5705482,50.6565123089344,..,..,..,..,..,..,1,1,0,..,..,1,..,..,5152876,2475303,48.0373096499896,55,55
2019,YR2019,Honduras,HND,..,2574.91219067443,..,..,..,9746117,4877122,50.0416935363476,..,..,..,..,..,..,1,1,1,..,..,1,..,..,4627393,1772329,38.3008099809115,60,65
2019,YR2019,"Hong Kong SAR, China",HKG,..,48713.4737481561,..,..,..,7507400,4056162,54.0288485033331,..,..,..,..,..,..,1,1,1,..,..,1,..,..,3940634,1941347,49.2648391096458,65,65
2019,YR2019,Hungary,HUN,..,16731.8215139051,..,..,..,9769949,5121126,52.4171165180471,..,..,..,..,..,..,1,1,1,..,..,1,..,..,4750636,2148741,45.2305964927643,64,64
2019,YR2019,Iceland,ISL,..,66944.8330769825,..,..,..,361313,179898,49.7901408990759,..,..,..,..,..,..,1,1,1,..,..,1,..,..,215408,101777,47.248477308178,67,67
2019,YR2019,India,IND,..,2099.59904810855,..,..,..,1366417754,656288183,48.0298342961521,..,..,..,31.4034004211426,24.9575004577637,..,1,1,1,..,..,1,..,..,494732705,100515301,20.3170924388352,58,58
2019,YR2019,Indonesia,IDN,..,4135.56926281554,..,..,..,270625568,134355806,49.6463831889173,..,..,..,..,..,..,1,1,1,..,..,0,..,..,135802884,53673433,39.5230435606949,57,57
2019,YR2019,"Iran, Islamic Rep.",IRN,..,..,..,..,..,82913906,41024009,49.4778396185064,..,..,..,..,..,..,0,1,0,..,..,0,..,..,28212249,5472168,19.3964259992176,55,60
2019,YR2019,Iraq,IRQ,..,5955.10901036816,..,..,..,39309783,19417972,49.3973015220204,..,..,..,..,..,..,1,1,0,..,..,0,..,..,10469142,1401277,13.3848313453003,55,60
2019,YR2019,Ireland,IRL,..,78660.9564629603,..,..,..,4941444,2489780,50.3856837217342,..,..,..,..,..,..,1,1,1,..,..,1,..,..,2429600,1112945,45.8077461310504,66,66
2019,YR2019,Isle of Man,IMN,..,..,..,..,..,84584,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2019,YR2019,Israel,ISR,..,43592.0835823234,..,..,..,9053300,4550411,50.2624547604618,..,..,..,..,..,..,1,1,1,..,..,1,..,..,4159779,1979899,47.5962545125594,62,67
2019,YR2019,Italy,ITA,..,33228.2366803707,..,..,..,60297396,30959312,51.3443596419309,..,..,..,..,..,..,1,1,1,..,..,1,..,..,26034548,11114802,42.6925099679088,67,67
2019,YR2019,Jamaica,JAM,..,5582.26377755211,..,..,..,2948279,1484558,50.3533758870011,..,..,..,..,..,..,1,1,1,..,..,1,..,..,1502858,689776,45.8976164082036,65,65
2019,YR2019,Japan,JPN,..,40246.8801284164,..,..,..,126264931,64605360,51.1665111241776,..,..,..,..,..,..,1,1,1,..,..,1,..,..,68838956,30465075,44.2555738352569,65,65
2019,YR2019,Jordan,JOR,..,4405.48841230824,..,..,..,10101694,4988481,49.382613634125,..,..,..,..,..,..,0,1,0,..,..,0,..,..,2649637,484811,18.29726109652,55,60
2019,YR2019,Kazakhstan,KAZ,66.96649,9812.39037613835,..,..,..,18513930,9532367,51.4875404739732,31.63234,103.60045,101.12779,65.6408615112305,47.9104614257813,..,1,1,1,..,..,1,..,..,9060001,4353030,48.0466834385559,59,63
2019,YR2019,Kenya,KEN,..,1816.5469164389,..,..,..,52573973,26451588,50.3130855619094,..,..,..,..,..,..,1,1,1,..,..,1,..,..,23733383,11690331,49.2569095606808,60,60
2019,YR2019,Kiribati,KIR,..,1655.07883905984,..,..,..,117606,59785,50.8349772124345,..,..,..,..,..,..,1,1,1,..,..,1,..,..,..,..,..,50,50
2019,YR2019,"Korea, Dem. People's Rep.",PRK,..,..,..,..,..,25666161,13113398,51.0921658005846,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16567358,7800493,47.0835060122441,..,..
2019,YR2019,"Korea, Rep.",KOR,..,31846.2182324258,..,..,..,51709098,25817405,49.9281673608253,..,..,..,..,..,..,1,1,1,..,..,1,..,..,28541663,12162314,42.6124924816049,60,60
2019,YR2019,Kosovo,XKX,..,4417.5240622333,..,..,..,1794248,..,..,..,..,..,..,..,..,1,1,1,..,..,1,..,..,..,..,..,65,65
2019,YR2019,Kuwait,KWT,..,32000.4484691578,..,..,..,4207083,1644024,39.0775353053914,..,..,..,..,..,..,0,1,0,..,..,0,..,..,2428522,608810,25.0691572899072,55,55
2019,YR2019,Kyrgyz Republic,KGZ,..,1309.39299165512,..,..,..,6456900,3262691,50.5303037741992,..,..,..,33.1049613952637,24.2024402618408,..,1,1,1,..,..,1,..,..,2565016,986756,38.4697795257417,58,63
2019,YR2019,Lao PDR,LAO,..,2534.89827991125,..,..,..,7169455,3570428,49.8005427468974,..,..,..,8.75160026550293,8.82680988311768,..,1,1,1,..,..,1,..,..,3793015,1861614,49.080059003194,55,60
2019,YR2019,Latvia,LVA,..,17828.8946571856,..,..,..,1912789,1032056,53.9555471642699,..,..,..,..,..,..,1,1,1,..,..,1,..,..,983777,492019,50.0132652013617,65,65
2019,YR2019,Lebanon,LBN,..,7583.69472170648,..,..,..,6855713,3406465,49.6879753793517,..,..,..,..,..,..,1,1,1,..,..,0,..,..,2423714,592736,24.4556907291867,..,..
2019,YR2019,Lesotho,LSO,..,1118.13128380194,..,..,..,2125268,1077324,50.6911837430309,..,..,..,..,..,..,1,1,1,..,..,1,..,..,974541,442352,45.3908044915504,70,70
2019,YR2019,Liberia,LBR,..,621.892953622715,..,..,..,4937374,2456258,49.7482669937501,..,..,..,..,..,..,1,1,1,..,..,1,..,..,2226993,1058446,47.5280344392641,60,60
2019,YR2019,Libya,LBY,..,7685.94926653003,..,..,..,6777452,3354834,49.4999227585938,..,..,..,..,..,..,1,1,1,..,..,0,..,..,2422944,826030,34.0919971736862,60,65
2019,YR2019,Liechtenstein,LIE,..,..,..,..,..,38019,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2019,YR2019,Lithuania,LTU,..,19601.8908343885,..,..,..,2786844,1497780,53.7446491940408,..,..,..,..,..,..,1,1,1,..,..,1,..,..,1469927,742039,50.4813504344093,62.6,63.8
2019,YR2019,Luxembourg,LUX,..,114704.594170863,..,..,..,619896,306681,49.4729832881295,..,..,..,..,..,..,1,1,1,..,..,1,..,..,313151,141566,45.2069448924002,65,65
2019,YR2019,"Macao SAR, China",MAC,..,84096.3963112065,..,..,..,640445,332739,51.9544192640753,..,..,..,84.537727355957,57.6629295349121,..,..,..,..,..,..,..,..,..,384359,185466,48.2533256668895,..,..
2019,YR2019,Madagascar,MDG,..,523.359064460847,..,..,..,26969307,13516378,50.1176300198455,..,..,..,..,..,..,1,1,1,..,..,1,..,..,13818213,6761254,48.9300172171322,60,60
2019,YR2019,Malawi,MWI,..,411.552340423602,..,..,..,18628747,9443470,50.6929960782659,..,..,..,..,..,..,1,1,0,..,..,1,..,..,8040476,3935312,48.9437690007408,50,50
2019,YR2019,Malaysia,MYS,..,11414.2069765208,..,..,..,31949777,15526619,48.5969563054078,..,..,..,18.9341907501221,9.14118957519531,..,1,1,0,..,..,0,..,..,15780711,6083990,38.5533326096651,60,60
2019,YR2019,Maldives,MDV,..,10626.513402239,..,..,..,530953,194886,36.7048555721085,..,..,..,..,..,..,1,1,1,..,..,0,..,..,297754,60012,20.1548929653338,65,65
2019,YR2019,Mali,MLI,..,879.008010446655,..,..,..,19658031,9813490,49.9210220681907,..,..,..,..,..,..,1,1,0,..,..,1,..,..,7179725,3032132,42.2318682122226,60,60
2019,YR2019,Malta,MLT,..,29820.6032474099,..,..,..,502653,250648,49.8650020323496,..,..,..,..,..,..,1,1,1,..,..,1,..,..,249860,104700,41.9034659409269,63,63
2019,YR2019,Marshall Islands,MHL,..,..,..,..,..,58791,..,..,..,..,..,2.54237008094788,2.56916999816895,..,1,1,1,..,..,0,..,..,..,..,..,60,60
2019,YR2019,Mauritania,MRT,..,1679.44487300408,..,..,..,4525696,2253854,49.8012682242607,..,..,..,..,..,..,0,1,1,..,..,0,..,..,1234266,383745,31.0909479804191,60,60
2019,YR2019,Mauritius,MUS,..,11099.2402835688,..,..,..,1265711,640695,50.6193735380059,..,..,..,..,..,..,1,1,1,..,..,1,..,..,606150,240324,39.6476119772334,65,65
2019,YR2019,Mexico,MEX,..,9946.03382879198,..,..,..,127575529,65172136,51.0851387494541,..,..,..,..,..,..,1,1,1,23.2,25.9,1,..,..,57839044,22261521,38.4887430020455,65,65
2019,YR2019,"Micronesia, Fed. Sts.",FSM,..,..,..,..,..,113815,55946,49.1551783219548,..,..,..,..,..,..,1,1,1,..,..,1,..,..,..,..,..,65,65
2019,YR2019,Moldova,MDA,..,4503.51698538847,..,..,..,2657637,1383888,52.0721161004319,..,..,..,..,..,..,1,1,1,..,..,1,..,..,929853,451525,48.5587506842479,58.5,63
2019,YR2019,Monaco,MCO,..,..,..,..,..,38964,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2019,YR2019,Mongolia,MNG,..,4339.84327925027,..,..,..,3225167,1635235,50.7023204386999,..,..,..,..,..,..,1,1,1,..,..,1,..,..,1405186,633303,45.0689801919461,55.5,60.5
2019,YR2019,Montenegro,MNE,..,8908.93479246767,..,..,..,622137,314524,50.5554246259483,..,..,..,42.2990798950195,29.8023891448975,..,1,1,1,..,..,1,..,..,282668,124481,44.0378818967835,61.5,66
2019,YR2019,Morocco,MAR,..,3204.09500313298,..,..,..,36471769,18378705,50.3915905799571,..,..,..,18.8188800811768,17.1176700592041,..,1,1,1,..,..,0,..,..,12084530,2934156,24.2802657612667,60,60
2019,YR2019,Mozambique,MOZ,..,503.570772675202,..,..,..,30366036,15620188,51.4396689749797,..,..,..,..,..,..,1,1,1,..,..,1,..,..,13188547,6892251,52.2593656450555,55,60
2019,YR2019,Myanmar,MMR,..,1407.81314341043,..,..,..,54045420,28000755,51.8096722419893,..,..,..,..,..,..,1,1,1,..,..,1,..,..,24188087,9728753,40.2212585063052,..,..
2019,YR2019,Namibia,NAM,..,4957.45822226408,..,..,..,2494530,1285665,51.5393718400785,..,..,..,..,..,..,1,1,1,..,..,1,..,..,934582,460264,49.2481130601702,60,60
2019,YR2019,Nauru,NRU,..,9396.98196681072,..,..,..,12581,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2019,YR2019,Nepal,NPL,..,1071.05076055404,..,..,..,28608710,15561759,54.3951799303114,..,135.21555,129.40505,..,..,..,1,1,0,..,..,1,..,..,16612856,9265206,55.7713014547288,60,60
2019,YR2019,Netherlands,NLD,..,52331.3167277797,..,..,..,17332850,8700617,50.1972641829856,..,..,..,..,..,..,1,1,1,..,..,1,..,..,9374012,4345944,46.361621896793,66.3,66.3
2019,YR2019,New Caledonia,NCL,..,..,..,..,..,287800,143037,49.7002726722946,..,..,..,..,..,..,..,..,..,..,..,..,..,..,141062,64373,45.6345436758305,..,..
2019,YR2019,New Zealand,NZL,..,42084.3533748088,..,..,..,4917000,2499999,50.8439990951403,..,..,..,..,..,..,1,1,1,..,..,1,..,..,2787494,1334970,47.8914035330659,65,65
2019,YR2019,Nicaragua,NIC,..,1912.90374537869,..,..,..,6545502,3319518,50.7144981829509,..,..,..,..,..,..,1,1,1,..,..,1,..,..,3060595,1177968,38.4882024573653,60,60
2019,YR2019,Niger,NER,..,553.89505038138,..,..,..,23310715,11596256,49.746462131863,..,..,..,2.54273009300232,5.83752012252808,..,0,0,0,..,..,0,..,..,8435886,3581048,42.4501706163407,60,60
2019,YR2019,Nigeria,NGA,..,2229.85869624463,..,..,..,200963599,99131727,49.3282004901156,..,..,..,..,..,..,1,1,0,..,..,1,..,..,63226718,27272276,43.1341003656081,50,50
2019,YR2019,North Macedonia,MKD,..,6022.21617939574,..,..,..,2083459,1041153,49.9723536543573,..,..,..,..,..,..,1,1,1,..,..,1,..,..,966409,393555,40.7234411103373,62,64
2019,YR2019,Northern Mariana Islands,MNP,..,..,..,..,..,57216,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2019,YR2019,Norway,NOR,..,75419.6348688089,..,..,..,5347896,2646723,49.4909236326886,..,..,..,..,..,..,1,1,1,..,..,1,..,..,2829759,1329107,46.9689114868086,67,67
2019,YR2019,Oman,OMN,..,15343.0620043106,..,..,..,4974986,1690542,33.9808385621525,..,..,..,39.5708808898926,11.6180200576782,..,1,1,0,..,..,0,..,..,2680158,413146,15.4149867283944,55,60
2019,YR2019,Pakistan,PAK,..,1284.70204090039,..,..,..,216565318,105117736,48.5385829347734,..,..,..,..,..,..,1,1,1,..,..,0,..,..,73855151,14861492,20.1224854309756,55,60
2019,YR2019,Palau,PLW,..,14901.9835314079,..,..,..,18008,..,..,..,..,..,..,..,..,1,1,1,..,..,0,..,..,..,..,..,62,62
2019,YR2019,Panama,PAN,..,15731.0160348471,..,..,..,4246439,2120006,49.9243130716553,..,..,..,..,..,..,1,1,1,..,..,1,..,..,2092546,857867,40.9963269624658,57,62
2019,YR2019,Papua New Guinea,PNG,..,2829.17030896837,..,..,..,8776109,4296103,48.9522532682157,..,..,..,..,..,..,1,1,1,..,..,1,..,..,2661622,1295583,48.6764461670365,55,55
2019,YR2019,Paraguay,PRY,..,5414.79913793258,..,..,..,7044636,3463750,49.1686089237504,..,..,..,..,..,..,1,1,1,..,..,1,..,..,3625050,1474858,40.6851767561827,60,60
2019,YR2019,Peru,PER,..,6977.69578355382,..,..,..,32510453,16362216,50.3290940620899,..,..,..,..,..,..,1,1,1,..,..,1,..,..,18920060,8666280,45.8047173211924,65,65
2019,YR2019,Philippines,PHL,..,3485.08421835861,..,..,..,108116615,53800547,49.7615898506337,..,..,..,..,..,..,1,1,1,..,..,1,..,..,45122824,17759037,39.357104511012,65,65
2019,YR2019,Poland,POL,..,15692.5070255563,..,..,..,37970874,19570063,51.5396696205749,..,..,..,..,..,..,1,1,1,..,..,1,..,..,18318734,8144147,44.458023136315,60,65
2019,YR2019,Portugal,PRT,..,23252.0585181211,..,..,..,10269417,5412292,52.7030137750389,..,..,..,..,..,..,1,1,1,..,..,1,..,..,5288733,2603088,49.2195011546244,66.5,66.5
